time-1,time-2,time-3,time-4,time-5,time-6
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  5 15],[29  5 30],[29  5 45],[29  5 60],[29  6 15],[29  6 30]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  6 45],[29  6 60],[29  7 15],[29  7 30],[29  7 45],[29  7 60]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
[29  8 15],[29  8 30],[29  8 45],[29  8 60],[29  9 15],[29  9 30]
